               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 160,            0.017812,            0.012394,            0.011307,             0.99028,             0.98545,             0.99397,             0.84544,           0.0039377,           0.0036432,          0.00022139,           0.0021295,           0.0021295,           0.0021295
                 161,            0.017393,            0.012125,            0.011401,              0.9733,             0.96617,             0.99089,             0.81273,           0.0039643,           0.0051626,          0.00018937,             0.00208,             0.00208,             0.00208
                 162,            0.017811,            0.012462,            0.010801,             0.97089,              0.9693,             0.99131,             0.80684,           0.0043541,           0.0051312,          0.00017686,           0.0020305,           0.0020305,           0.0020305
                 163,            0.017571,            0.012196,            0.010429,             0.97989,              0.9744,             0.99255,             0.83454,           0.0040173,           0.0044803,          0.00017785,            0.001981,            0.001981,            0.001981
                 164,            0.017432,            0.012186,            0.010423,             0.97615,             0.97696,             0.99247,             0.82051,           0.0043483,           0.0047089,          0.00018013,           0.0019315,           0.0019315,           0.0019315
                 165,            0.017015,            0.011913,            0.010412,             0.97958,             0.98103,              0.9932,             0.83485,           0.0038503,           0.0045895,          0.00016238,            0.001882,            0.001882,            0.001882
                 166,            0.017188,             0.01224,             0.01072,             0.98506,             0.98336,             0.99391,              0.8406,           0.0039832,           0.0042186,          0.00016247,           0.0018325,           0.0018325,           0.0018325
                 167,            0.016986,            0.012125,            0.010485,             0.98539,              0.9875,               0.994,             0.84963,           0.0037785,           0.0042629,          0.00016358,            0.001783,            0.001783,            0.001783
                 168,            0.016826,             0.01181,           0.0098699,             0.98153,             0.98188,             0.99333,             0.84584,             0.00384,           0.0046257,          0.00016352,           0.0017335,           0.0017335,           0.0017335
                 169,            0.016748,            0.011879,            0.010965,             0.98168,             0.98383,             0.99314,             0.85171,           0.0037215,           0.0043463,          0.00018996,            0.001684,            0.001684,            0.001684
                 170,            0.016529,            0.011684,             0.01047,             0.98068,             0.98424,              0.9932,             0.84762,           0.0037486,            0.004404,          0.00016074,           0.0016345,           0.0016345,           0.0016345
                 171,            0.016785,            0.011851,           0.0097353,             0.98074,             0.97576,             0.99292,             0.83638,           0.0040075,            0.004786,          0.00014907,            0.001585,            0.001585,            0.001585
                 172,            0.016577,            0.011799,           0.0097613,             0.98753,             0.98395,             0.99365,             0.84473,           0.0039602,           0.0046006,          0.00015272,           0.0015355,           0.0015355,           0.0015355
                 173,            0.016193,            0.011572,            0.010164,             0.99157,             0.98993,             0.99419,             0.85697,           0.0037883,           0.0040149,          0.00015414,            0.001486,            0.001486,            0.001486
                 174,            0.016189,            0.011634,           0.0097857,             0.99036,             0.98751,             0.99403,             0.86056,           0.0037023,           0.0040248,          0.00013332,           0.0014365,           0.0014365,           0.0014365
                 175,            0.016226,            0.011227,           0.0099521,             0.98907,             0.98594,             0.99404,             0.85064,           0.0038711,           0.0043143,          0.00013745,            0.001387,            0.001387,            0.001387
                 176,            0.016316,             0.01134,           0.0089639,             0.98303,              0.9804,             0.99362,              0.8357,           0.0040811,           0.0045747,          0.00013753,           0.0013375,           0.0013375,           0.0013375
                 177,            0.015616,            0.011249,            0.008605,             0.97359,             0.97119,             0.99221,              0.8132,           0.0043264,            0.004939,          0.00013504,            0.001288,            0.001288,            0.001288
                 178,            0.015614,            0.010947,           0.0085536,             0.97954,             0.97594,              0.9929,             0.82808,           0.0041152,           0.0046597,          0.00013592,           0.0012385,           0.0012385,           0.0012385
                 179,            0.015965,            0.011433,           0.0093026,             0.97966,             0.97826,             0.99305,             0.83686,           0.0040677,           0.0043246,          0.00013106,            0.001189,            0.001189,            0.001189
                 180,            0.015614,            0.011255,           0.0088179,             0.98268,             0.98202,             0.99346,             0.82041,           0.0043493,           0.0044223,          0.00011373,           0.0011395,           0.0011395,           0.0011395
                 181,            0.015058,            0.010917,           0.0089499,              0.9829,             0.98456,             0.99371,             0.82763,           0.0041658,           0.0044629,          0.00011773,             0.00109,             0.00109,             0.00109
                 182,            0.015268,            0.011184,           0.0087912,             0.98395,             0.98153,              0.9936,             0.83061,           0.0042038,           0.0044203,          0.00012087,           0.0010405,           0.0010405,           0.0010405
                 183,            0.015226,            0.011033,           0.0087575,             0.97662,             0.98073,             0.99317,             0.83013,           0.0042182,           0.0046061,          0.00010916,            0.000991,            0.000991,            0.000991
                 184,            0.015078,            0.011075,           0.0087479,             0.97681,             0.98088,             0.99309,             0.82924,            0.004186,           0.0047981,          0.00010751,           0.0009415,           0.0009415,           0.0009415
                 185,            0.015059,            0.011071,           0.0090659,             0.98271,             0.98092,             0.99352,             0.84287,           0.0038996,           0.0047216,           0.0001077,            0.000892,            0.000892,            0.000892
                 186,            0.015166,             0.01072,           0.0091474,              0.9794,              0.9828,             0.99325,             0.83632,           0.0039734,           0.0047682,          0.00011007,           0.0008425,           0.0008425,           0.0008425
                 187,            0.014972,            0.010628,           0.0088139,             0.98465,             0.98484,             0.99372,             0.83937,           0.0040536,           0.0044388,          0.00011102,            0.000793,            0.000793,            0.000793
                 188,            0.014892,             0.01081,           0.0085711,             0.98566,             0.98872,             0.99402,             0.85863,           0.0037641,            0.004291,          0.00010795,           0.0007435,           0.0007435,           0.0007435
                 189,            0.014895,            0.010657,           0.0083196,             0.99016,             0.98997,             0.99419,             0.86771,           0.0035626,           0.0041918,          0.00010141,            0.000694,            0.000694,            0.000694
                 190,            0.014796,            0.010804,           0.0092116,             0.98725,             0.98396,             0.99387,             0.85465,           0.0038207,           0.0042683,          9.8939e-05,           0.0006445,           0.0006445,           0.0006445
                 191,            0.014582,            0.010691,           0.0080631,              0.9857,             0.98495,             0.99377,              0.8506,           0.0039049,            0.004154,          9.8672e-05,            0.000595,            0.000595,            0.000595
                 192,            0.014771,            0.010539,            0.008162,             0.98915,             0.98778,             0.99412,             0.84833,           0.0038902,           0.0040427,          9.3295e-05,           0.0005455,           0.0005455,           0.0005455
                 193,            0.014443,            0.010579,           0.0080111,             0.98722,             0.98761,             0.99393,             0.85327,           0.0037914,           0.0041018,          9.3761e-05,            0.000496,            0.000496,            0.000496
                 194,            0.014161,              0.0105,           0.0085278,             0.98798,             0.98601,             0.99398,              0.8602,           0.0036841,           0.0041279,           9.571e-05,           0.0004465,           0.0004465,           0.0004465
                 195,            0.014377,            0.010648,           0.0077477,             0.98756,             0.98625,             0.99391,             0.85907,           0.0037266,           0.0041641,          9.5191e-05,            0.000397,            0.000397,            0.000397
                 196,             0.01403,            0.010189,            0.008423,             0.98693,             0.98841,             0.99394,             0.85589,           0.0037529,           0.0042555,          9.4087e-05,           0.0003475,           0.0003475,           0.0003475
                 197,            0.014129,            0.010534,           0.0076887,             0.98696,             0.98578,             0.99393,             0.84957,           0.0038458,           0.0041313,          9.1417e-05,            0.000298,            0.000298,            0.000298
                 198,            0.013691,            0.010413,           0.0078912,             0.98814,             0.98729,             0.99403,             0.84991,           0.0038622,           0.0041737,          8.7881e-05,           0.0002485,           0.0002485,           0.0002485
                 199,            0.013828,            0.010245,           0.0080885,             0.98531,             0.98727,             0.99405,             0.84247,           0.0039579,           0.0043037,          8.4925e-05,            0.000199,            0.000199,            0.000199
